PI,A_1,A_2,transmittance,cte,strength,tg,SaScore,reward
None,"325,447","237,434",0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2c(c1)C1c3ccccc3C2c2cc(N3C(=O)C4C(=O)N(C)C(=O)C4C3=O)ccc21,355,1001,84.23,41.86,88.52,424.43,4.6,0.4029
None,56,414,0.0,0.0,0.0,0.0,0.0,0.0
None,386,755,0.0,0.0,0.0,0.0,0.0,0.0
None,177,234,0.0,0.0,0.0,0.0,0.0,0.0
None,85,490,0.0,0.0,0.0,0.0,0.0,0.0
None,"194,19,167","366,831,91",0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(F)c2cc3cc(N4C(=O)c5ccc(C(C6=CCC7(C)C(=O)N(C)C(=O)C7=C6)(C(F)(F)F)C(F)(F)F)cc5C4=O)ccc3cc2c1F,301,617,77.59,45.69,104.11,329.85,4.25,0.358
None,47,364,0.0,0.0,0.0,0.0,0.0,0.0
None,361,239,0.0,0.0,0.0,0.0,0.0,0.0
None,473,570,0.0,0.0,0.0,0.0,0.0,0.0
C=CC(C)(c1ccc(C)cc1)C1C=C(N2C(=O)C3=CC(c4ccc5c(c4)C(=O)N(C)C5=O)=CCC3C2=O)C=CC1,"68,538","701,333",77.4,45.59,92.77,301.3,4.57,0.328
None,386,806,0.0,0.0,0.0,0.0,0.0,0.0
None,457,415,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2c(c1)C1C(=O)N(C)C(=O)C1CC2C1CC(=O)N(c2c3ccccc3cc3cccc(C)c23)C1=O,"553,322,547","401,313,220",81.93,48.26,108.8,346.51,3.99,0.3942
None,333,58,0.0,0.0,0.0,0.0,0.0,0.0
None,"345,204","317,324",0.0,0.0,0.0,0.0,0.0,0.0
None,455,67,0.0,0.0,0.0,0.0,0.0,0.0
None,"333,552","722,154",0.0,0.0,0.0,0.0,0.0,0.0
None,166,232,0.0,0.0,0.0,0.0,0.0,0.0
None,567,941,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cccc2c(N3C(=O)c4cc5c(cc4C3=O)C3C=CC5C4C(=O)N(C)C(=O)C34)cc(F)cc12,"450,217","785,236",76.71,29.44,109.42,430.37,4.75,0.3922
None,11,253,0.0,0.0,0.0,0.0,0.0,0.0
None,167,838,0.0,0.0,0.0,0.0,0.0,0.0
None,42,296,0.0,0.0,0.0,0.0,0.0,0.0
None,225,775,0.0,0.0,0.0,0.0,0.0,0.0
None,497,374,0.0,0.0,0.0,0.0,0.0,0.0
None,"297,506","630,82",0.0,0.0,0.0,0.0,0.0,0.0
None,228,204,0.0,0.0,0.0,0.0,0.0,0.0
None,"35,425","957,273",0.0,0.0,0.0,0.0,0.0,0.0
None,"506,498","902,549",0.0,0.0,0.0,0.0,0.0,0.0
None,507,320,0.0,0.0,0.0,0.0,0.0,0.0
None,"72,482","430,22",0.0,0.0,0.0,0.0,0.0,0.0
None,90,576,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(F)c(C(CCF)c2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2)c(F)c1F,"562,507","934,763",78.84,48.33,87.9,282.52,3.61,0.3715
CC1CCCc2cccc(-n3c(=O)c4cc5ccc6cc7c(=O)n(C)c(=O)c7cc6ccc5cc4c3=O)c21,"88,223","199,247",5.09,27.55,99.89,413.96,3.3,0.0306
None,362,853,0.0,0.0,0.0,0.0,0.0,0.0
None,442,160,0.0,0.0,0.0,0.0,0.0,0.0
None,264,585,0.0,0.0,0.0,0.0,0.0,0.0
None,453,824,0.0,0.0,0.0,0.0,0.0,0.0
CC1=CC=C(Oc2ccc(N3C(=O)C4C5C(=O)N(C)C(=O)C5(F)C4(C)C3=O)cc2)C(C)C1,"105,364","413,378",78.92,50.35,92.17,293.35,4.61,0.3202
None,383,224,0.0,0.0,0.0,0.0,0.0,0.0
None,518,982,0.0,0.0,0.0,0.0,0.0,0.0
None,"14,116","25,962",0.0,0.0,0.0,0.0,0.0,0.0
None,67,965,0.0,0.0,0.0,0.0,0.0,0.0
None,"315,360","882,470",0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(-c2ccc3ccc4ccc(N5C(=O)c6ccc([Si](C)(C)c7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)c5ccc2c3c45)cc1,571,445,39.03,11.84,133.7,358.81,3.13,0.252
None,46,172,0.0,0.0,0.0,0.0,0.0,0.0
None,"278,354","401,837",0.0,0.0,0.0,0.0,0.0,0.0
None,257,326,0.0,0.0,0.0,0.0,0.0,0.0
None,8,381,0.0,0.0,0.0,0.0,0.0,0.0
None,242,554,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(N2C(=O)C3(C)C4(C)C(=O)N(C)C(=O)C4(C)C3(C)C2=O)c2c3c(cccc13)Cc1ccccc1-2,"377,235","920,546",71.92,48.42,112.62,356.66,4.37,0.3317
CC1=C2C(=O)N(C)C(=O)C2=CC(Oc2ccc3c(c2)C(=O)N(c2cc4cc(C)c(C)cc4cc2C)C3=O)=CC1,126,251,66.16,50.09,104.03,320.95,3.25,0.3397
None,"564,474","415,136",0.0,0.0,0.0,0.0,0.0,0.0
None,"51,383","14,927",0.0,0.0,0.0,0.0,0.0,0.0
None,"212,31","874,183",0.0,0.0,0.0,0.0,0.0,0.0
None,57,270,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(N2C(=O)c3ccc(C4C=C5C(=O)N(C)C(=O)C5=CC4)cc3C2=O)cc2ccccc2c1C,23,605,63.83,45.52,97.98,356.12,3.55,0.3295
None,"551,105","961,321",0.0,0.0,0.0,0.0,0.0,0.0
None,74,476,0.0,0.0,0.0,0.0,0.0,0.0
None,357,972,0.0,0.0,0.0,0.0,0.0,0.0
None,299,125,0.0,0.0,0.0,0.0,0.0,0.0
None,"83,540","643,625",0.0,0.0,0.0,0.0,0.0,0.0
None,451,11,0.0,0.0,0.0,0.0,0.0,0.0
None,196,822,0.0,0.0,0.0,0.0,0.0,0.0
None,"345,88,284","602,803,940",0.0,0.0,0.0,0.0,0.0,0.0
None,184,146,0.0,0.0,0.0,0.0,0.0,0.0
None,436,851,0.0,0.0,0.0,0.0,0.0,0.0
None,54,292,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2c(ccc3c(N4C(=O)c5ccc(C#Cc6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cccc32)c1,493,612,1.09,43.88,169.31,312.48,2.72,0.0064
None,500,601,0.0,0.0,0.0,0.0,0.0,0.0
None,234,838,0.0,0.0,0.0,0.0,0.0,0.0
None,"94,274","150,528",0.0,0.0,0.0,0.0,0.0,0.0
None,460,556,0.0,0.0,0.0,0.0,0.0,0.0
CC1=C(c2ccc(C)cc2)CC(C)(C)C(N2C(=O)C3C4CC(C3C2=O)C2C3CC(C5C(=O)N(C)C(=O)C35)C42)=C1C,353,911,84.15,52.68,92.06,372.03,5.94,0.3411
None,376,553,0.0,0.0,0.0,0.0,0.0,0.0
None,"337,4","547,375",0.0,0.0,0.0,0.0,0.0,0.0
None,546,97,0.0,0.0,0.0,0.0,0.0,0.0
None,53,99,0.0,0.0,0.0,0.0,0.0,0.0
None,547,855,0.0,0.0,0.0,0.0,0.0,0.0
None,329,56,0.0,0.0,0.0,0.0,0.0,0.0
None,"176,295","876,128",0.0,0.0,0.0,0.0,0.0,0.0
None,"574,226,289","683,459,339",0.0,0.0,0.0,0.0,0.0,0.0
None,534,384,0.0,0.0,0.0,0.0,0.0,0.0
None,50,333,0.0,0.0,0.0,0.0,0.0,0.0
None,56,572,0.0,0.0,0.0,0.0,0.0,0.0
None,179,542,0.0,0.0,0.0,0.0,0.0,0.0
None,285,507,0.0,0.0,0.0,0.0,0.0,0.0
None,"526,524","313,253",0.0,0.0,0.0,0.0,0.0,0.0
None,"219,406,459","455,772,5",0.0,0.0,0.0,0.0,0.0,0.0
None,449,361,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2nc3ccc(N4C(=O)C5C6C(=O)N(C)C(=O)C6(F)C5C4=O)cc3c(C)c2c1,"372,159","593,662",77.15,10.36,122.61,453.22,4.0,0.4815
None,414,106,0.0,0.0,0.0,0.0,0.0,0.0
None,408,805,0.0,0.0,0.0,0.0,0.0,0.0
None,215,804,0.0,0.0,0.0,0.0,0.0,0.0
None,443,12,0.0,0.0,0.0,0.0,0.0,0.0
None,56,155,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cccc2c(-c3cc(Cl)cc(-c4ccc(N5C(=O)C6C7C(=O)N(C)C(=O)C7C6C5=O)cc4)c3)c3ccccc3cc12,"544,258","410,426",82.26,25.61,132.15,356.82,3.84,0.4627
None,65,864,0.0,0.0,0.0,0.0,0.0,0.0
None,"573,563","644,582",0.0,0.0,0.0,0.0,0.0,0.0
None,537,554,0.0,0.0,0.0,0.0,0.0,0.0
None,"536,218","455,484",0.0,0.0,0.0,0.0,0.0,0.0
None,451,408,0.0,0.0,0.0,0.0,0.0,0.0
None,312,936,0.0,0.0,0.0,0.0,0.0,0.0
None,148,518,0.0,0.0,0.0,0.0,0.0,0.0
C=C(c1ccc(N2C(=O)c3ccc(S(=O)(=O)c4ccc5c(c4)C(=O)N(C)C5=O)cc3C2=O)cc1)C(C)(C)C(C)(C)c1ccc(C)cc1,562,706,79.66,46.52,96.58,298.54,3.09,0.4148
None,316,53,0.0,0.0,0.0,0.0,0.0,0.0
None,149,5,0.0,0.0,0.0,0.0,0.0,0.0
None,457,595,0.0,0.0,0.0,0.0,0.0,0.0
None,296,283,0.0,0.0,0.0,0.0,0.0,0.0
CN1C(=O)C2C=CC(c3ccc4c(c3)C(=O)N(c3ccc(C5=CCC(C)(F)C=C5)cc3)C4=O)=CC2C1=O,521,959,76.04,19.08,108.08,326.25,4.24,0.4022
Cc1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(CC5=CC6C(=O)N(C)C(=O)C6C=C5)cc4C3=O)c(Cl)c2)cc1Cl,520,822,80.14,45.85,87.54,309.51,3.83,0.3793
None,"107,235","951,817",0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(-c2ccc(N3C(=O)CC(c4ccc5ccc(C6(c7ccc8c(c7)C(=O)N(C)C8=O)CCCCC6)cc5c4)C3=O)c(Cl)c2)cc1,"112,80,69","530,149,178",14.04,35.7,88.77,375.54,3.51,0.0768
None,48,105,0.0,0.0,0.0,0.0,0.0,0.0
None,428,140,0.0,0.0,0.0,0.0,0.0,0.0
None,188,896,0.0,0.0,0.0,0.0,0.0,0.0
None,288,151,0.0,0.0,0.0,0.0,0.0,0.0
None,486,356,0.0,0.0,0.0,0.0,0.0,0.0
CC1=CC=C(c2ccc(N3C(=O)C4C=CC(c5ccc6c(c5)C(=O)N(C)C6=O)=CC4C3=O)cc2)CC1(F)F,521,931,78.49,25.61,103.53,336.02,4.08,0.4122
None,"125,537","539,301",0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(C2(c3ccc(N4C(=O)C5=CC=C(c6ccc7c(c6)C(=O)N(C)C7=O)C(C)C5C4=O)c(C)c3)c3ccccc3-c3ccccc32)cc1C,318,895,80.9,47.27,100.54,362.21,4.09,0.3879
None,468,756,0.0,0.0,0.0,0.0,0.0,0.0
None,400,611,0.0,0.0,0.0,0.0,0.0,0.0
None,225,319,0.0,0.0,0.0,0.0,0.0,0.0
None,120,270,0.0,0.0,0.0,0.0,0.0,0.0
None,482,193,0.0,0.0,0.0,0.0,0.0,0.0
None,"47,287","25,285",0.0,0.0,0.0,0.0,0.0,0.0
None,210,299,0.0,0.0,0.0,0.0,0.0,0.0
CC1=CC2(C)C3C(=O)N(C)C(=O)C3C1C1C(=O)N(c3ccc4c(c3)CCc3cc5c(cc3-4)CCc3cc(C)ccc3-5)C(=O)C12,376,540,79.09,35.43,96.16,383.44,5.26,0.3598
None,"41,435","742,502",0.0,0.0,0.0,0.0,0.0,0.0
None,181,639,0.0,0.0,0.0,0.0,0.0,0.0
None,308,327,0.0,0.0,0.0,0.0,0.0,0.0
CC1CCC(N2C(=O)c3ccc(C4=CCC5C(=O)N(C)C(=O)C5=C4)cc3C2=O)CC1,"320,192,538","994,107,7",75.3,50.96,95.22,381.23,3.47,0.3891
None,"297,464","68,494",0.0,0.0,0.0,0.0,0.0,0.0
None,"256,45,4","90,985,886",0.0,0.0,0.0,0.0,0.0,0.0
None,492,825,0.0,0.0,0.0,0.0,0.0,0.0
None,"270,515,239","919,15,46",0.0,0.0,0.0,0.0,0.0,0.0
None,"366,552","589,179",0.0,0.0,0.0,0.0,0.0,0.0
None,228,652,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(-c2c3ccccc3cc3c(N4C(=O)c5ccc(C6=CC=C7C(=O)N(C)C(=O)C7C6)cc5C4=O)cccc23)cc1,508,426,8.16,34.92,103.42,357.62,3.47,0.045
None,320,834,0.0,0.0,0.0,0.0,0.0,0.0
None,"333,122,524","248,436,237",0.0,0.0,0.0,0.0,0.0,0.0
None,243,923,0.0,0.0,0.0,0.0,0.0,0.0
None,534,294,0.0,0.0,0.0,0.0,0.0,0.0
None,336,320,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(C2=C(c3ccc(N4C(=O)c5ccc(-c6c7ccccc7cc7cc8c(cc67)C(=O)N(C)C8=O)cc5C4=O)cc3)C(F)(F)C(F)(F)C2(F)F)cc1,"74,394","514,938",7.27,30.31,157.64,376.26,3.46,0.0433
None,46,959,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2c(c1)S(=O)(=O)c1cc(N3C(=O)c4ccc(OC5=CC=CC6C(=O)N(C)C(=O)C56)cc4C3=O)ccc1C2,7,898,80.0,46.29,87.05,333.04,4.14,0.3686
Cc1ccc([Si](C)(C)c2ccc(N3C(=O)C4C5CC(C6C(=O)N(C)C(=O)C56)C4C3=O)cc2)cc1,"238,572","808,821",78.31,22.04,101.9,355.72,4.81,0.3857
None,171,568,0.0,0.0,0.0,0.0,0.0,0.0
None,420,353,0.0,0.0,0.0,0.0,0.0,0.0
None,297,103,0.0,0.0,0.0,0.0,0.0,0.0
None,268,516,0.0,0.0,0.0,0.0,0.0,0.0
None,146,895,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccccc1N=Nc1ccccc1N1C(=O)C2C3CC(C2C1=O)C1C2CC(C4C(=O)N(C)C(=O)C24)C31,"353,407","918,6",79.64,44.66,105.43,420.55,5.66,0.3591
None,315,292,0.0,0.0,0.0,0.0,0.0,0.0
None,"474,275","920,33",0.0,0.0,0.0,0.0,0.0,0.0
None,"315,468","957,325",0.0,0.0,0.0,0.0,0.0,0.0
None,"98,287","182,925",0.0,0.0,0.0,0.0,0.0,0.0
None,331,371,0.0,0.0,0.0,0.0,0.0,0.0
None,459,447,0.0,0.0,0.0,0.0,0.0,0.0
None,53,22,0.0,0.0,0.0,0.0,0.0,0.0
None,154,342,0.0,0.0,0.0,0.0,0.0,0.0
None,252,276,0.0,0.0,0.0,0.0,0.0,0.0
None,59,876,0.0,0.0,0.0,0.0,0.0,0.0
None,405,3,0.0,0.0,0.0,0.0,0.0,0.0
None,"207,503","259,498",0.0,0.0,0.0,0.0,0.0,0.0
None,171,217,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(C#N)c2c(N3C(=O)C4C5C=CC(C6C(=O)N(C)C(=O)C56)C4C3=O)cccc12,575,132,76.11,32.66,102.48,424.28,4.87,0.3727
None,"21,487","250,938",0.0,0.0,0.0,0.0,0.0,0.0
None,501,211,0.0,0.0,0.0,0.0,0.0,0.0
None,546,248,0.0,0.0,0.0,0.0,0.0,0.0
None,389,265,0.0,0.0,0.0,0.0,0.0,0.0
None,569,673,0.0,0.0,0.0,0.0,0.0,0.0
None,"97,467","405,821",0.0,0.0,0.0,0.0,0.0,0.0
None,552,277,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2cc(N3C(=O)c4ccc(-c5c6c(=O)oc(=O)c6c(C)c6c(=O)n(C)c(=O)c56)cc4C3=O)c(F)c(F)c2c1,502,228,1.19,5.73,139.27,412.23,3.24,0.0081
None,"192,41","912,430",0.0,0.0,0.0,0.0,0.0,0.0
None,463,325,0.0,0.0,0.0,0.0,0.0,0.0
None,428,793,0.0,0.0,0.0,0.0,0.0,0.0
None,"20,515,465","281,402,778",0.0,0.0,0.0,0.0,0.0,0.0
None,0,734,0.0,0.0,0.0,0.0,0.0,0.0
None,544,357,0.0,0.0,0.0,0.0,0.0,0.0
None,10,984,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2c(=O)c3ccc(N4C(=O)c5ccc(C6(c7ccc8c(c7)C(=O)N(C)C8=O)c7ccccc7-c7ccccc76)cc5C4=O)cc3[nH]c2c1,"570,398","584,887",1.99,33.76,131.08,403.62,3.14,0.0121
None,247,47,0.0,0.0,0.0,0.0,0.0,0.0
None,"302,405","533,987",0.0,0.0,0.0,0.0,0.0,0.0
None,"214,97,38","218,723,972",0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc2cccc(C)c2cc1N1C(=O)c2ccc(C3CC4CC3C3C(=O)N(C)C(=O)C43)cc2C1=O,64,149,76.31,50.29,115.18,404.25,4.64,0.35
None,482,529,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(N2C(=O)c3ccc(-c4cccc(C)c4C(C4=CCC5C(=O)N(C)C(=O)C5C4)(C(F)(F)F)C(F)(F)F)cc3C2=O)c2cc(C)cc(C)c2c1,"135,348","170,525",84.91,55.49,99.52,360.6,4.26,0.3791
None,59,317,0.0,0.0,0.0,0.0,0.0,0.0
None,206,468,0.0,0.0,0.0,0.0,0.0,0.0
None,559,452,0.0,0.0,0.0,0.0,0.0,0.0
None,474,273,0.0,0.0,0.0,0.0,0.0,0.0
None,545,213,0.0,0.0,0.0,0.0,0.0,0.0
None,372,104,0.0,0.0,0.0,0.0,0.0,0.0
None,231,44,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cccc(-n2c(=O)c3c4c(=O)oc(=O)c4c4c5c(=O)oc(=O)c5c5c(=O)n(C)c(=O)c5c4c3c2=O)c1,"384,28","399,995",0.28,10.44,218.23,412.57,3.21,0.002
None,393,29,0.0,0.0,0.0,0.0,0.0,0.0
None,7,340,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(C2=CC=C(N3C(=O)C4C(C3=O)C3C5CC(C6C7CC(C56)C5C6C(=O)N(C)C(=O)C6C75)C43)C(F)(F)C2)cc1,"124,409","931,875",82.91,49.88,87.28,439.42,6.55,0.3624
None,142,461,0.0,0.0,0.0,0.0,0.0,0.0
CC1=C2C(=O)N(C)C(=O)C2=CC(Oc2ccc3c(c2)C(=O)N(c2c(C)ccc4cccc(C)c24)C3=O)=CC1,126,254,58.48,52.31,106.27,326.15,3.24,0.2992
None,"19,480","895,744",0.0,0.0,0.0,0.0,0.0,0.0
None,483,790,0.0,0.0,0.0,0.0,0.0,0.0
None,441,395,0.0,0.0,0.0,0.0,0.0,0.0
None,209,539,0.0,0.0,0.0,0.0,0.0,0.0
None,529,483,0.0,0.0,0.0,0.0,0.0,0.0
None,"283,524","313,518",0.0,0.0,0.0,0.0,0.0,0.0
None,276,315,0.0,0.0,0.0,0.0,0.0,0.0
None,"20,104","215,942",0.0,0.0,0.0,0.0,0.0,0.0
None,68,277,0.0,0.0,0.0,0.0,0.0,0.0
None,298,501,0.0,0.0,0.0,0.0,0.0,0.0
None,"474,441","518,147",0.0,0.0,0.0,0.0,0.0,0.0
None,377,315,0.0,0.0,0.0,0.0,0.0,0.0
None,168,295,0.0,0.0,0.0,0.0,0.0,0.0
None,"17,335","683,535",0.0,0.0,0.0,0.0,0.0,0.0
None,"55,44","172,142",0.0,0.0,0.0,0.0,0.0,0.0
C=Cc1cc(-c2ccc3c(c2)C(=O)N(c2ccc(C#CC#Cc4ccc(C)c(F)c4)cc2F)C3=O)cc2c1C(=O)N(C)C2=O,479,481,2.27,57.74,131.12,269.82,3.27,0.011
None,398,147,0.0,0.0,0.0,0.0,0.0,0.0
None,509,517,0.0,0.0,0.0,0.0,0.0,0.0
None,392,811,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc2c(C)cccc2c(N2C(=O)C3CC4CC5C(=O)N(C)C(=O)C5C4CC3C2=O)c1C,351,121,80.18,53.3,101.24,432.98,4.27,0.3857
None,203,181,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(-c2ccc(N3C(=O)c4ccc(C5CC6CC5C5C(=O)N(C)C(=O)C65)cc4C3=O)cc2)ccc1F,64,367,76.54,40.35,113.77,367.3,4.53,0.3639
None,235,678,0.0,0.0,0.0,0.0,0.0,0.0
None,"535,37","497,420",0.0,0.0,0.0,0.0,0.0,0.0
None,216,350,0.0,0.0,0.0,0.0,0.0,0.0
None,234,278,0.0,0.0,0.0,0.0,0.0,0.0
None,376,47,0.0,0.0,0.0,0.0,0.0,0.0
None,"84,430","624,487",0.0,0.0,0.0,0.0,0.0,0.0
None,213,743,0.0,0.0,0.0,0.0,0.0,0.0
None,402,1,0.0,0.0,0.0,0.0,0.0,0.0
None,474,487,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cccc2ccc(C#N)c(N3C(=O)C4C5C(=O)N(C)C(=O)C5(C)C4(C)C3=O)c12,370,81,71.62,46.82,118.33,411.49,4.27,0.3555
Cc1ccc2cc3c(cc2c1)Cc1cc2cc(N4C(=O)C5C=CC(C6(c7ccc8c(c7)C(=O)N(C)C8=O)c7ccccc7-c7ccccc76)=CC5C4=O)ccc2cc1O3,47,440,64.06,38.27,92.27,386.1,4.39,0.3124
None,513,259,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(C2(c3ccc(-n4c(=O)c5cc6ccc7c8cc9c(=O)n(C)c(=O)c9cc8ccc7c6cc5c4=O)cc3)OC(=O)c3ccccc32)cc1,262,902,2.7,20.44,147.92,413.82,3.64,0.0167
None,34,977,0.0,0.0,0.0,0.0,0.0,0.0
None,340,665,0.0,0.0,0.0,0.0,0.0,0.0
None,161,293,0.0,0.0,0.0,0.0,0.0,0.0
None,497,789,0.0,0.0,0.0,0.0,0.0,0.0
None,337,330,0.0,0.0,0.0,0.0,0.0,0.0
None,574,433,0.0,0.0,0.0,0.0,0.0,0.0
None,"134,176,15","992,495,657",0.0,0.0,0.0,0.0,0.0,0.0
None,311,270,0.0,0.0,0.0,0.0,0.0,0.0
None,200,204,0.0,0.0,0.0,0.0,0.0,0.0
None,232,554,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(C2(c3ccc(N4C(=O)c5ccc(C6(c7ccc8c(c7)C(=O)N(C)C8=O)c7ccccc7C7CCCCC76)cc5C4=O)cc3)OC(=O)c3ccccc32)cc1,152,902,80.34,40.53,107.95,398.48,4.55,0.3884
None,"4,117,396","980,417,669",0.0,0.0,0.0,0.0,0.0,0.0
None,292,433,0.0,0.0,0.0,0.0,0.0,0.0
None,253,769,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c(C)c(N2C(=O)C3=CC(C(c4ccc5c(c4)C(=O)N(C)C5=O)(C(F)(F)F)C(F)(F)F)=CCC3(C)C2=O)c(C)c1C,"301,545","676,991",84.83,44.86,101.89,384.36,4.15,0.4165
None,166,16,0.0,0.0,0.0,0.0,0.0,0.0
None,"60,550,286,419","296,931,349,995",0.0,0.0,0.0,0.0,0.0,0.0
None,262,503,0.0,0.0,0.0,0.0,0.0,0.0
None,"256,173","804,516",0.0,0.0,0.0,0.0,0.0,0.0
None,175,559,0.0,0.0,0.0,0.0,0.0,0.0
None,477,890,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(-c2c(F)cc(N3C(=O)C4C5C(=O)N(C)C(=O)C5(C)C4(C)C3=O)cc2F)cc1,"132,370","626,176",73.21,15.0,117.72,368.8,3.99,0.4226
Cc1ccc(N2C(=O)C3CCC(c4ccc(C5(c6ccc(-c7ccc8c(c7)C(=O)N(C)C8=O)cc6)c6ccccc6-c6ccccc65)cc4)CC3C2=O)c2ccccc12,"55,24","261,697",66.23,42.36,91.73,432.6,4.12,0.3403
None,"75,427","529,789",0.0,0.0,0.0,0.0,0.0,0.0
None,482,538,0.0,0.0,0.0,0.0,0.0,0.0
None,93,875,0.0,0.0,0.0,0.0,0.0,0.0
None,486,289,0.0,0.0,0.0,0.0,0.0,0.0
None,"485,93","693,437",0.0,0.0,0.0,0.0,0.0,0.0
None,312,509,0.0,0.0,0.0,0.0,0.0,0.0
C=Cc1ccc2c(c1)C(c1ccc3c(c1)C(=O)N(C)C3=O)(c1ccc3c(c1)C(=O)N(c1cc(F)c(F)c(F)c1-c1ccc(C)cc1)C3=O)c1cc(C=C)ccc1-2,150,751,5.78,55.84,108.31,365.59,3.54,0.0289
None,"20,381","724,913",0.0,0.0,0.0,0.0,0.0,0.0
None,513,232,0.0,0.0,0.0,0.0,0.0,0.0
CC1=C(C2CC(=O)N(c3ccc4cc5c(cc4c3)C(c3ccccc3)(c3ccccc3)c3cc4cc(C)ccc4cc3O5)C2=O)CCC2C(=O)N(C)C(=O)C12,484,435,77.56,41.16,84.21,326.82,4.43,0.3494
Cc1cc(C)c2cc(N3C(=O)c4ccc([Si](C)(C)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)ccc2c1,571,154,71.89,17.89,128.51,327.74,2.91,0.4533
None,"370,243,194,419,86","331,694,690,128,622",0.0,0.0,0.0,0.0,0.0,0.0
None,455,670,0.0,0.0,0.0,0.0,0.0,0.0
None,487,820,0.0,0.0,0.0,0.0,0.0,0.0
None,436,174,0.0,0.0,0.0,0.0,0.0,0.0
None,474,744,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(C2(c3ccc(-n4c(=O)c5cc(C)c6c(c(-c7ccc8c(c7)C(=O)N(C)C8=O)cc7c(=O)oc(=O)c76)c5c4=O)cc3)CCCc3ccccc32)cc1,182,795,10.23,28.49,134.24,398.19,3.93,0.058
None,146,628,0.0,0.0,0.0,0.0,0.0,0.0
None,"342,234","345,924",0.0,0.0,0.0,0.0,0.0,0.0
None,134,871,0.0,0.0,0.0,0.0,0.0,0.0
None,"197,14","351,885",0.0,0.0,0.0,0.0,0.0,0.0
None,"91,210","195,163",0.0,0.0,0.0,0.0,0.0,0.0
None,"74,504","716,434",0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc2c(=O)n(-c3ccc(OC4=CC=CC(C)C4)cc3)c(=O)c2c2c(-c3ccc4c(c3)C(=O)OC4=O)cc3c(=O)n(C)c(=O)c3c12,182,338,12.8,31.58,92.09,331.86,3.95,0.0655
None,"55,81","886,253",0.0,0.0,0.0,0.0,0.0,0.0
None,379,561,0.0,0.0,0.0,0.0,0.0,0.0
None,224,512,0.0,0.0,0.0,0.0,0.0,0.0
None,97,315,0.0,0.0,0.0,0.0,0.0,0.0
None,"409,97","689,703",0.0,0.0,0.0,0.0,0.0,0.0
None,545,365,0.0,0.0,0.0,0.0,0.0,0.0
None,144,619,0.0,0.0,0.0,0.0,0.0,0.0
None,241,607,0.0,0.0,0.0,0.0,0.0,0.0
None,293,218,0.0,0.0,0.0,0.0,0.0,0.0
None,27,744,0.0,0.0,0.0,0.0,0.0,0.0
None,250,286,0.0,0.0,0.0,0.0,0.0,0.0
None,"92,470","343,412",0.0,0.0,0.0,0.0,0.0,0.0
None,367,452,0.0,0.0,0.0,0.0,0.0,0.0
None,28,327,0.0,0.0,0.0,0.0,0.0,0.0
None,"13,135,384","482,367,327",0.0,0.0,0.0,0.0,0.0,0.0
None,335,282,0.0,0.0,0.0,0.0,0.0,0.0
None,285,744,0.0,0.0,0.0,0.0,0.0,0.0
